item_id|date|category|title|content|link|photo_link
asoc_20220929_8|2022-09-29|社會|機車貼紙易誤認警車  台南外送員遭送辦|台南有民眾在街頭發現一輛美食外送員機車，車身上寫有台南市政府警察局巡邏車字樣，警方追查是車主網購貼紙自行裝飾，文字中雖有較小字體「沒有這台」，仍函送檢方偵辦。台南市政府警察局永康分局今天發布新聞稿指出，分局接獲民眾反映，有網友在社群網站分享一張美食外送員機車照片，車身外觀貼有「台南市政府警察局巡邏車」字樣，啟動調查後在永康區中正路一帶發現這輛黑色電動機車，並通知車主到案說明。警方指出，車主高姓男子到案後表示，瀏覽購物網站時發現這款貼紙，覺得相當新奇，因此購入並張貼在機車上裝飾。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！警方指出，貼紙上全部字樣為「台南市政府警察局（沒有這台）巡邏車」，其中「沒有這台」字體較其他文字明顯過小，容易造成民眾誤以為是警察機關車輛，顯有冒充警察公務機車疑慮，更讓民眾誤會警察機關疑有公器私用或兼跑外賣等情況，有損警察機關形象。警方指出，全案詢畢後，將車主依涉嫌冒充公務員服章官銜罪函送台南地檢署偵辦，並要求車主立即移除貼紙，不排除研擬提告保留相關追訴權，呼籲民眾勿因一時新奇或趣味，冒用政府官銜或服飾、徽章等而觸法。|https://www.cna.com.tw/news/asoc/202209290256.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1152x768_20220929000171.jpg
asoc_20220929_9|2022-09-29|社會|嘉市某里長參選人樁腳涉現金賄選  檢調傳喚偵訊|嘉義市某里長參選人樁腳涉嫌以現金1000元買票，盼支持參選人，嘉檢今天傳喚樁腳及多名選民說明，部分選民坦承收到現金；截至下午4時，已有7名選民飭回，其他訊問中。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！檢調表示，日前接獲檢舉，指嘉義市某里長參選人涉嫌委託樁腳以新台幣1000元向選民行賄，希望能獲得里民投票支持。調查局嘉義市調查站、嘉義市警察局刑警大隊、第一分局連日蒐證後，嘉義地檢署今天指揮調查官、警方執行搜索，並傳喚樁腳及多名選民到案說明，已有部分選民坦承有收到現金；截至下午4時，已有7名選民飭回，其餘樁腳及選民還在偵訊中。|https://www.cna.com.tw/news/asoc/202209290231.aspx|
asoc_20220929_10|2022-09-29|社會|國1嘉義大林段聯結車失控翻覆  釀大塞車|國道1號北向253.7公里處今天下午發生事故，1輛聯結車疑因右後輪爆胎失控側翻，佔用內側、中線及外側車道，造成大塞車，車上2人僅擦挫傷，確切肇事原因待釐清。國道公路警察局第四公路警察大隊今天發布新聞訊息，1輛聯結車由屈男（60年次）駕駛，下午1時42分行經國道1號北向253.7公里處（大林路段），疑因右後輪爆胎失控側翻，佔用內側、中線及外側車道，造成後方大塞車。國道警察局表示，事故造成聯結車駕駛及乘客共2人受傷（全身擦挫傷），送嘉義大林慈濟醫院診治，無生命危險，現場進行拖吊排除中。國道警察局表示，全案由斗南分隊依規定處理，確切肇事原因待釐清。呼籲用路人，車輛平時應定期保養維護，行車上路前務必做好車輛車況檢查，避免發生類似事件，危害自身及其他用路人安全。|https://www.cna.com.tw/news/asoc/202209290229.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000163.jpg
asoc_20220929_11|2022-09-29|社會|林智堅論文風波 余正煌提起侵害著作權刑事自訴|台大今年8月間認定前新竹市長林智堅碩士論文抄襲調查官余正煌論文，撤銷林智堅碩士學位。余正煌今天委託律師到台北地方法院，對林智堅提出侵害著作權的刑事自訴。台大：林智堅論文抄襲情節嚴重 撤銷碩士學位林智堅論文案 中華大學認定抄襲撤銷碩士學位林智堅為論文提訴願 潘文忠：教育部依法客觀審議台灣大學8月9日召開記者會，宣布學術倫理審定會決議，認定林智堅林智堅小檔案政黨：民主進步黨出生：民國64年5月27日經歷：新竹市長、新竹市議員看更多關閉與余正煌論文內容高度重疊，而余正煌論文早半年完成，且林智堅無法提出反證，因此認定是林智堅抄襲，撤銷他的碩士學位。余正煌下午委託律師吳俊達、張祐齊、曾威凱到台北地方法院，遞狀自訴林智堅涉嫌違反著作權法。余正煌本人並未到場。根據自訴狀，余正煌表示，他於民國105年發表「2014年新竹市長選舉研究：以林智堅勝選的政治社會基礎分析」碩士論文，林智堅未經他的同意、授權，擅自重製、改作為自己的碩士論文，涉嫌違反著作權法。余正煌指出，林智堅身居地方首長要職，不思己力完成碩士論文，剽竊他人智慧結晶，漠視他人著作權，除了藉此取得碩士學位外，並因此得以累積政治聲望，建立良好個人形象。余正煌認為，林智堅被台大撤銷學位後，不但仍堅稱沒有抄襲余正煌的論文，更進一步指謫台大審定委員會審議程序黑箱作業，全然不知悔改，請法院依法判決，以維法治，更昭公義。至於為何向法院提起刑事自訴而非向檢方提告訴，律師團指出，提起刑事自訴是不希望選舉期間造成檢方壓力，也為了避免偵查不公開，讓重要的資訊無法被揭露，由法院直接公開審理，所有的資料、證物都能在法庭上呈現。律師表示，未來除了向台大調閱資料外，也考慮聲請傳喚至今力挺林智堅的民進黨桃園市長參選人鄭運鵬等人，請他們來公開法庭說明，為何堅稱林智堅沒有抄襲，林智堅也可以在法庭上說清楚、捍衛自己清白。至於是否對林智堅等人提告妨害名譽等罪，律師表示，將進一步討論、研究，若有必要會在訴訟中追加提告。|https://www.cna.com.tw/news/asoc/202209290219.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220929/1980x1485_975938913173.jpg
asoc_20220929_12|2022-09-29|社會|苗栗台3線獅潭段轎車撞山壁起火 女駕駛及時逃生|苗栗縣獅潭鄉台3線122公里路段今天下午發生火燒車事故，1輛轎車自撞山壁後起火燃燒，消防隊獲報抵達時車輛已陷入火海，所幸女駕駛及時逃生，輕傷送醫救治。苗栗縣警察局大湖分局指出，下午1時13分許接獲報案，指稱獅潭鄉台3線122公里處發生交通事故，58歲邱姓女子駕駛自小客車行經此路段，疑因身體不適，自撞邊坡山壁後，車輛起火。警消獲報趕抵現場時，車輛已全面燃燒，火勢伴隨濃煙不斷竄出，所幸邱女已自行逃出車外，她向警方表示因頭昏、身體不適失控自撞。警方指出，邱女酒測值為零，她在撞擊過程中受輕傷，由消防局救護車送往大湖鄉大順醫院救治。起火車輛經消防隊迅速撲滅，後續事故調查依規定處理中。|https://www.cna.com.tw/news/asoc/202209290175.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000134.jpg
asoc_20220929_13|2022-09-29|社會|前南投縣長李朝卿涉貪 更二審判刑累計逾400年|前南投縣長李朝卿涉藉工程收取賄賂、回扣案，其中17罪已定讞入監服刑，另外所涉94罪台中高分院今天更二審宣判，經認定犯81罪各判處5年6月至6年2月徒刑，累計刑期超過400年。李朝卿被控在縣長任內辦理縣府莫拉克風災復建工程等120多項工程時，與妻舅、秘書等人向包商收取賄賂、回扣。他在民國101年11月被檢調在辦公室，搜出裝有現金的茶葉罐遭收押禁見，102年被檢方起訴。一審南投地方法院認定李朝卿犯罪事實包括96件回扣案、15件收賄案，共計111罪、犯罪所得總計新台幣1948萬元，判他徒刑30年、褫奪公權10年，上訴二審後改判他22年、褫奪公權10年。最高法院於107年間認定，李朝卿所涉8件回扣案的原審判決認事用法均無違誤，107年間駁回上訴，其餘103案發回更審，李朝卿因其中8罪已定讞入監服刑。台中高分院109年更一審認定，李朝卿收取賄賂、回扣共103罪，判處應執行有期徒刑21年、褫奪公權9年。最高法院去年3月駁回李朝卿其中9罪的上訴，各判刑12年定讞，其餘94罪發回更審。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！台中高分院今天更二審宣判，經合議庭認定，發回更二審的94罪中，有90件認定有罪，另外4件因罪證不足無罪，90件有罪部分經合併為81罪，各判處5年6月至6年2月不等徒刑，累計刑期加總超過400年，可上訴。台中高分院指出，李朝卿全案定讞合併執行的刑期有16年6月，但因此次宣判的累計刑期超過400年，必須與前案刑期合併定應執行刑，此次宣判不另外宣告應執行刑，避免浪費司法資源。|https://www.cna.com.tw/news/asoc/202209290148.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1200x836_wmky_262758355069.jpg
asoc_20220929_14|2022-09-29|社會|男疫情三級警戒賣仿冒酒精  判刑1年1月|陳男在臉書成立團購社團專頁，販賣仿冒殺菌酒精遭檢方起訴，法官審理認為，陳男販賣酒精時剛好是COVID-19三級警戒期間，所為涉犯刑法詐欺取財罪，判徒刑1年1個月。台灣彰化地方法院今天公布的判決書指出，陳男在臉書成立團購社團，購買來路不明的酒精和瓶子，貼上仿冒人體用清潔劑、人體用殺菌劑的標籤，在臉書社團販賣。有民眾購買殺菌酒精後選在店面取貨，拿到物品後察覺有異，向標籤上註明的生產廠商查證，才發現買到仿冒品，被仿冒的廠商報警處理，檢方依刑法詐欺等罪嫌起訴陳男。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！法官審理此案時，陳男辯稱酒精是透過友人購買取得，但他無法確認酒精成分，不過法官認為，陳男去年5月販賣酒精時，剛好是COVID-19（2019冠狀病毒疾病）疫情三級警戒期間，正是人心惶惶、眾人搶購酒精、酒精甚而缺貨之時。判決書指出，被告為圖私利，竟然購買來路不明酒精出售，陳男所賣出成分不詳的酒精，非但可能根本無消毒之效果，更可能對人體有害，甚至可能危害幼兒健康發展，事後也沒追回售出的商品，犯行非一般違反商標法案件，不應輕縱，法官審酌後依刑法加重詐欺取財罪判刑1年1月，全案可上訴。|https://www.cna.com.tw/news/asoc/202209290106.aspx|
asoc_20220929_15|2022-09-29|社會|朝NCC大門潑漆 國民黨北市議員參選人無保請回|國民黨台北市議員參選人楊植斗因不滿國家通訊傳播委員會（NCC）針對媒體人周玉蔻及電視台裁罰等處理不公，今天朝NCC大門潑綠漆，警方依毀損等罪移送。北檢無保請回。台北市警察局中正第一分局新聞說明資料表示，上午7時5分許接獲報案，指NCC大樓於清晨6時50分許遭人潑漆。經派員到場查處，確認潑漆者為楊植斗，將楊男以準現行犯逮捕。警方初步調查，楊男因不滿近期NCC針對周玉蔻、某電視台以及對民視僅裁罰40萬元等議題處理不公，心生不滿而潑漆，涉嫌刑法毀損、廢棄物清理法等罪嫌。楊男潑漆後在臉書（Facebook）上指出，這樣的NCC甘淪民進黨打手，腦中眼中都是綠色，「就讓我來幫你們服務，把辦公室全漆成綠色算了」。警詢後，警方將楊男移送台北地檢署。面對媒體提問，楊男指出，聽說NCC要提告，但他絕對不會向NCC道歉。|https://www.cna.com.tw/news/asoc/202209290094.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000073.jpg
asoc_20220929_16|2022-09-29|社會|明德外役監探親證明書寫錯日期  受刑人險變逃犯|明德外役監1名受刑人獲准於9月17日至19日返家探親，依規定至當地警察機關報到時，警方發現返家探視證明書日期已逾期1個多月。經查為外役監行政疏失誤植，已議處相關人員。有媒體接獲民眾反映，1名受刑人9月17日持明德外役監開立返家探視證明書返鄉探親，依規定到當地警察機關報到時，員警發現證明書上核准返家探視的日期為8月13日至8月15日，由於上個月才發生明德外役監脫逃受刑人林信吾殺害2名員警事件，警方不敢大意，暫時留置當事人並進行查證。警方向明德外役監查證後發現為監所人員誤植日期，讓當事人離開，並要求當事人返家探視期間務必依規定向警方報到。明德外役監副典獄長江振亨今天告訴中央社記者，當天接獲警察機關要求查證後，調查發現是行政人員製作返家探視證明書時可能忙中有錯，誤植相關日期。所方除向警察機關說明，並立即進行補正程序，未影響當事受刑人權益，當事受刑人之後依規定向警察機關報到，也準時返回監所。江振亨指出，這名受刑人為這個月獲准返家探視的第一批受刑人之一，所方已對此事檢討整個作業流程，並議處相關人員，避免再發生類似情況。江振亨殺警奪槍案林信吾外役監脫逃 南檢：警仍可拘提林信吾外役監條例修正案出爐 強盜等重大暴力犯不得遴選林信吾殺警遭檢求死 殉職警家屬：速審速決速槍決|https://www.cna.com.tw/news/asoc/202209290062.aspx|
asoc_20220929_17|2022-09-29|社會|台中向上路疑大貨車煞車失靈 追撞停等紅燈4車|台中市沙鹿區向上路段28日下午發生5車連環撞，一輛大貨車行經此路段，疑煞車失靈先撞擊分隔島，再追撞前方停等紅燈的4車，警方初步調查無酒駕，確切肇事原因待釐清。台中市清水警分局今天透過文字稿表示，28日下午4時46分接獲民眾報案，沙鹿區向上路段發生連環車禍，41歲黃姓男子駕駛大貨車行經此路段時，疑因煞車失靈，先撞上快慢車道分隔島，再追撞前方3輛小客車、1輛小貨車，過程還撞毀區間測照設備。警方趕抵現場，大貨車車頭撞損，其他車輛的車身、車尾均有毀損，大貨車駕駛雙手挫傷，其他車輛駕駛無礙，初步並無發現有酒駕情事。警方表示，因肇事現場無路口監視器畫面，駕駛人也無行車記錄器畫面，希望行經此處的路人可提供行車紀錄器畫面，以供調查肇事經過，釐清確切車禍原因。|https://www.cna.com.tw/news/asoc/202209290043.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000044.jpg
asoc_20220929_18|2022-09-29|社會|藍營北市議員參選人朝NCC大門潑漆 警逮人送辦|國民黨台北市議員參選人楊植斗今天上午前往國家通訊傳播委員會（NCC）朝大門潑漆，警方獲報後，前往現場逮人。警詢後依毀損等罪嫌把人移送台北地檢署偵辦。台北市警察局中正一分局發布新聞資料表示，上午7時5分獲報，國家通訊傳播委員會大門遭人潑漆，經派員到場，確認潑漆者為楊姓男子，立即把人帶回調查，並查扣2桶綠色油漆罐。警方指出，楊姓男子因不滿近期NCC針對媒體人周玉蔻及某電視台裁罰等處理不公，心生不滿而潑漆。警詢後依違反刑法毀損罪、廢棄物清理法把楊植斗移送台北地檢署偵辦及函送相關機關裁罰。中正一分局表示，已加強相關機關處所安全巡守勤務，若發現不法情事，一定依法究辦。|https://www.cna.com.tw/news/asoc/202209290042.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_wmkn_20220929000054.jpg
asoc_20220929_19|2022-09-29|社會|苗栗獅潭仙山 婦人疑採草藥墜50公尺深山谷身亡|苗栗縣獅潭鄉仙山近年接連發生登山客墜谷意外，55歲彭姓婦人疑獨自上山採草藥，失足滑落約50公尺深山谷傷重不治；相距不到20公尺處，去年也發生醫師娘墜谷身亡案。苗栗縣消防局獅潭消防分隊隊員許鼎暉今天接受媒體聯訪指出，28日下午接獲通報，仙山步道有民眾墜谷，隨即出動2車8人前往搜救，於步道旁發現疑似傷者遺落的手機與拖鞋，立刻架設繩索，下切至50公尺深山谷處發現彭姓婦人，但已明顯死亡。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！警方轉述目擊登山客說法指出，意外發生前還曾和彭婦打招呼，不料，之後就看到對方突然摔落山谷；經調查，婦人獨自居住在獅潭鄉，研判是上山採草藥不慎失足墜谷，詳細原因及案情仍待進一步釐清。獅潭鄉仙山三角點海拔約967公尺，一天內可來回，是熱門的小百岳之一，但部分路段陡峭加上碎裂岩石地形，24日才剛發生女登山客墜谷受傷；去年10月，距離彭婦墜谷地點約20公尺處，也曾發生醫師娘不慎摔落山谷身亡案件。警消呼籲山友入山最好避免單獨行動，並有合適裝備，隨時注意自身安全。|https://www.cna.com.tw/news/asoc/202209290041.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000023.jpg
asoc_20220929_20|2022-09-29|社會|選舉期間 詐騙集團假冒金門3鄉鎮長名義借錢|選舉期間，金門縣金城、金湖和烈嶼鄉鎮長紛遭詐騙集團冒用名義，以通訊軟體向村長傳訊借錢；金門縣警察局今天再次提醒民眾不要上當，並呼籲利用165專線查證。金門縣警察局長今天發布新聞稿表示，有人利用烈嶼鄉長洪若珊的名字和照片設立假帳號，傳訊息給村長說，「現在與縣長在談事情，有筆款項急需要匯」，要求對方先幫忙處理；警方指出，幸好對方覺得不對勁，先打電話確認，才讓鄉長發現有人用自己的名義在騙錢。洪若珊同時在臉書（Facebook）發文提醒有人假冒她的名義、照片以LINE傳訊借款騙錢，呼籲鄉親提高警覺勿上當。另外，金城鎮及金湖鎮兩鎮長也收到反映頭像、名字遭盜用，向轄內里長借錢的情形。金城鎮長李誠智表示，名字及照片遭冒用借款部分，已向警方完成報案程序，並在臉書公開聲明說，他不會用LINE或其他簡訊要求幫忙匯款，呼籲鄉親多求證，避免受騙。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！縣警局表示，這類「假親友借款」是常見的詐欺手法，正值選舉期間，詐騙集團假冒公眾人物的LINE，主動聯繫民眾進行詐騙，已嚴重擾亂社會秩序；縣警局近日在金寧鄉石蚵小麥文化季活動中設攤，進行「反詐騙－識詐」宣導，針對各類型詐騙手法、話術，如「簡訊連結詐騙」等，提供民眾防詐應對之道；並再次呼籲鄉親切勿輕信，並撥打165反詐騙諮詢專線查證。警方同時提醒公眾人物，發現個人名義遭冒用成立假LINE帳號，除了可通知親友、選民避免受騙外，更可透過LINE官方管道檢舉，保護自己也保護民眾。李誠智金門消防義消贈住警器  供弱勢民眾免費領取金城盃籃球邀請賽開幕  HBL冠軍隊帶頭競技|https://www.cna.com.tw/news/asoc/202209290020.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000016.jpg
acul_20220929_1|2022-09-29|文化|台灣設計展「青設夜泊」 集上百設計師跨域交流|台灣設計展即將登場，高雄市政府今晚舉辦「青設夜泊」聚集上百名參展青年設計師、青創團隊和商會代表跨域交流，盼共創屬於新世代的創意文化，讓設計師才華無止盡的發揮。高雄市政府青年局今天在高雄港棧庫群的棧五庫舉辦青年設計師之夜「青設夜泊」，聚集上百名參與台灣設計展的青年設計師、青創團隊和商會代表跨域交流。高雄市長陳其邁到場與青年交流，也化身DJ上台刷碟，宣告睽違10年再度回到高雄的2022台灣設計展將揭開序幕。陳其邁致詞指出，作為台灣第一大港，高雄港貨物吞吐量約占全國各港貨物吞吐量總和的一半，在港間國際交流中，吸納來自世界各港的文化浪潮，也向世界分享台灣的精彩與美好；在台灣燈會之後，高雄再度推出令人耳目一新的城市設計與設計展覽，展現高雄熱情海派的城市特質。陳其邁說，在眾多年輕的設計師努力下，從生活到城市建設，透過設計的加值，都讓高雄越來越讓人驚艷、越來越年輕，因此不管創業補助、業師課程，市府都會全力支持青年，今天會場聚集各種不同領域具有才華的設計師，透過彼此學習與交流，相信能讓才華、想像力有無止盡的發揮。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！高雄市副市長史哲說明，蓬萊商港區這座「中島」過去主導港灣的物流與經濟，這次台灣設計展以昔日的經濟中島蓬萊商港區作為主展場，搖身一變成為「設計中島」。以說著高雄港百年歷史的港史館為展區入口，及裝載22名設計師想像的貨櫃圓陣，還有產業升級、循環設計、海上展場、青年設計、元宇宙、DigiWave等多樣主題，組成十大展區。高雄市政府青年局長張以理指出，青年局首次參與重點設計展區規劃，在棧五庫、棧六庫以「不朽青春」邀請民眾走上青春伸展台探索南方時尚、「青春限動」濾鏡解放青年設計魂，還有高中職超青春快閃等，展現無所畏懼的青春態度，供人一睹新銳設計師的設計創意與魅力。陳其邁柯志恩推育兒補助政見  高市府祭多項措施促生柯志恩盼造勢炒熱選情 大旗美農會表態挺陳其邁張以理分享創業心法 詹子晴：選擇比努力重要高市推青創試煉基地 駁二8號倉庫Pinway開幕|https://www.cna.com.tw/news/acul/202209290343.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1305x768_20220929000204.jpg
acul_20220929_2|2022-09-29|文化|「陳三五娘」紀錄電影版  烙印廖瓊枝傳藝風采|由歌仔戲國寶廖瓊枝監製，園林版「陳三五娘」紀錄電影將廖瓊枝畢生傳藝成果再一次透過新媒體展現，透過「陳三五娘」這齣歌仔戲的影像紀錄，展現廖瓊枝的戲台與人生。廖瓊枝今天在記者會上表示，希望藉由這部「陳三五娘」紀錄電影的青春浪漫，能讓歌仔戲與年輕世代產生對話，吸引更多時下年輕人對歌仔戲產生興趣。「以汝為名-鏡．花園—廖瓊枝與『陳三五娘』」紀錄電影今天舉行記者會，這部片由李小平擔任導演，周東彥擔任影像導演，温宇航擔任身段指導，柯銘峰擔任音樂設計，由張孟逸、王台玲、江亭瑩主演，「以汝為名-鏡．花園」這幾個字，則隱喻了廖瓊枝舞台人生的虛實映照，未完成的青春夢迴。「陳三五娘」一劇流傳於閩南及東南亞華人社群，現存刊本為西元1566年明嘉靖年間，是至今出土最古老的戲曲劇本，也是台灣歌仔戲代表劇目之一。廖瓊枝從小就學「陳三五娘」，傳承劇目也以「陳三五娘」優先，這也成為拍攝電影首選。廖瓊枝的「陳三五娘」定本不僅描述陳三五娘互相愛慕的情節，更凸顯了丫鬟益春情竇初開的青春浪漫，與五娘的閨秀含蓄成對比。導演李小平表示，「陳三五娘」愛情故事之所以感動，正因為情韻豐富，需要更安靜與雅緻的音樂與閱讀方式進入角色，電影版除了調度身段、表情，也減少了鑼鼓聲響。李小平也刻意在戲的前半段加溫五娘與益春的主僕情感，讓她們共享成長祕密，透過眉眼交流，形成默契，這才有後段勇敢地追求共夫的人生選擇。廖瓊枝傳授「陳三五娘」早於1980年代，當她獲得教育部「薪傳獎」，即視教學、傳習為使命，廖瓊枝選擇「陳三五娘」做推廣，憑藉著記憶將昔日演出文本以看報紙自學的有限漢字書寫，碰到不會寫的字，廖瓊枝先以日文標音，到課堂再詢問學員，首次將「陳三五娘」寫為文字劇本。紀綠電影版在霧峰林家花園宮保第取景，製作人紀慧玲表示這次等於是結合了有形與無形文化資產，在疫情下尋求更積極的突破，透過這次的拍攝計畫，也給整個歌仔戲團隊有更多進步的機會。「以汝為名-鏡．花園」廖瓊枝與「陳三五娘」紀錄電影9月30日及10月1日播映，地點在國家電影及視聽文化中心。|https://www.cna.com.tw/news/acul/202209290312.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1152x768_20220929000197.jpg
acul_20220929_3|2022-09-29|文化|台南水道百年慶  導入科技展區升級|台南市文化局紀念市定古蹟原台南水道建設啟用百週年，將於國慶日連假期間在山上花園水道博物館舉辦慶祝活動，搭配新規劃的水櫥窗系列特展，並導入科技概念升級展區。台南市文化局今天在山上花園水道博物館舉辦「水道．水百年–台南山上花園水道博物館100週年」記者會，由台南市長黃偉哲與兩名曾在水廠工作的耆老，一起開箱全新升級展區。黃偉哲致詞表示，以市定古蹟原台南水道整建而成的山上花園水道博物館，自2019年開幕至今累積近150萬人次參訪，代表博物館內容受民眾肯定，非常感謝副總統賴清德擔任台南市長時，能勇敢從台灣自來水公司將水道古蹟接收下來，並提供經費支持，讓水道博物館成為台南的「王牌園區」之一。台南市文化局長葉澤山指出，過去台南水道是為改善民生問題、提升居住環境衛生、減少疫病橫行而興建，現在水道博物館繼續發揚傳承這份人道關懷，引進多元、新穎展示手法，除委請成大專業團隊規劃「自有水以來」水櫥窗系列特展以外，還導入科技特展概念，具體還原當年水道運作狀況。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！葉澤山表示，遊客可以透過手機、平板等載具，看到包括快濾筒運作模式，甚至重現已經被拆除的大煙囪樣貌，生動活潑的介紹模式，可讓參觀者更容易了解整個水道的運作模式。葉澤山指出，10月8日至10日的慶祝活動，除安排劇團輪番演出，還有結合南瀛天文館、左鎮化石館、南科考古館及樹谷園區等館舍推出的遊戲闖關，以及街頭藝人演出、深度水道導覽等，邀請民眾共同度過百年館慶。|https://www.cna.com.tw/news/acul/202209290290.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1152x768_20220929000178.jpg
acul_20220929_4|2022-09-29|文化|0+7新制上路 台北藝博有望吸引海外藏家|行政院今天宣布入境0+7新制將從10月13日起上路。中華民國畫廊協會理事長張逸羣表示，對10月底開展的台北藝博而言，可說天時地利人和。ART TAIPEI 2022台北國際藝術博覽會由中華民國畫廊協會主辦，今天舉行展前記者會。張逸羣表示，邊境放寬為0+7，讓國外展商非常高興，也能吸引外國藏家來台，「可以說這是『天時』的最好時間點。」台北藝博成立於1992年，今年邁入第29屆，活動共有138家展商與會，包含海外畫廊38家、台灣畫廊89家、MIT新人推薦特區8家、原住民個展專區2家、原住民特展專區1家。其中海外畫廊來自日本、韓國、香港、新加坡、法國、美國等地。特別的是，今年申請參展展商均以申請大面積為第一考量，讓台北藝博今年寫下最大展會空間的紀錄，同時這也是COVID-19（2019冠狀病毒疾病）疫情以來，吸引最多展商參與的一屆。張逸羣認為，去年台北藝博很成功，因此讓大家今年非常有信心。今年文化部與台北藝博共同策劃的「MIT新人推薦特區」邁入15週年，累計已120名藝術家獲得奬勵，今年入選8名為李宜亞、吳修銘、邵士銘、陳昱榮、黃婷毓、黃敬中、黃彥勳、魏維德；同時，與原民會共同策劃的「原住民個展專區」今年則入選馬郁芳、高敏修2名。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！文化部政務次長蕭宗煌今天於記者會致詞表示，台北藝博是國內歷史最悠久的藝博會，也是亞洲地區最重要的展會之一，更是國際上少數在COVID-19（2019冠狀病毒疾病）疫情肆虐期間仍按時正常展出的藝博會，成為代表台灣及亞洲藝術產業發展的重要指標，對國內藝術創作生態及文化產業發展的重要性不言而喻。ART TAIPEI 2022台北國際藝術博覽會將從10月21日至10月24日於台北世貿一館展出。蕭宗煌文策院與Meta結盟  催生台灣原創XR內容國際博物館大會前進布拉格 台灣組團秀原生力|https://www.cna.com.tw/news/acul/202209290287.aspx|
acul_20220929_5|2022-09-29|文化|國光劇團「優伶天子」  藉戲劇之眼超越人生苦痛|帝王戲子同台飆戲，家國命運最後如何，國光劇團全新大戲「優伶天子」以史作戲，選擇登上帝位後沉迷戲曲，3年敗亡的後唐莊宗李存勗為主角，為「人生如戲」下了耐人尋味註解。編劇趙雪君今天在彩排記者會上表示，劇中人物藉由「戲劇之眼」來超越人生現實的遺憾、苦痛，包含死亡、背叛、國破身敗等，希望觀眾藉著戲中戲的層層堆疊，體會玩味。這齣戲寫出後唐莊宗李存勗流連粉墨、「玩物喪志」的形象增添靈魂厚度，當劇情走到李存勗親眼見到義兄遭刑求慘死，父親戰死，竟然轉將戲劇當作救贖，如觀眾看客般發出「好一幅絕代英雄絕命圖」的讚嘆，也讓觀眾內心低盪不已。導演戴君芳則將劇情中重要的「五馬分屍」延伸成舞台主要意象，除了演出行刑時的慘烈，也運用科技影像語彙繼續延伸，以絲線纏繞的概念解構身體，成為空間敘事的一部份。戴君芳說，以傀儡線懸吊的布幕、佈景，搭配引導角色進出戲場的旋轉花道，既有迷宮的隱喻，也昭示著戲如人生、人生如戲的迴圈。「優伶天子」由老生演員盛鑑領銜主演李存勗，京崑小生溫宇航挑戰正邪難辨的伶人年光，青衣花衫演員黃宇琳飾演惟求情真的戲子韶華，青年武生演員李家德將以精彩武功詮釋李存孝，唐文華則特別主演「精神領袖」李克用，陣容堅強。國光劇團與兩廳院共同主辦的「優伶天子」將於9月30日到10月2日演出，地點在國家戲劇院。|https://www.cna.com.tw/news/acul/202209290275.aspx|
